-0.022731,-0.29314,-0.03692,-0.092422,-0.057627,0.0078846,0.061776,0.13054,0.074966,0.098113,0.033655,-0.22144,-0.43302,-0.69217,-0.90905,-0.7401,-0.71367,-0.0063074,0.55834,1.0447,1.0517,0.80234,0.3824,0.10469,-0.15539,-0.050016,0.2345,0.36885,0.30214,0.41942,0.39685,0.49258,0.40073,0.25725,-0.10478,-0.46101,-0.77371,-0.64991,-0.4874,-0.28446,-0.11581,-0.14809,0.10181,0.10761,0.36833,0.32421,0.15334,-0.046234,-0.51503,-0.74887,-0.58858,-0.40383,0.060857,0.0556,0.34056,0.38908,-0.39299,-0.18739,0.12943,0.59548,0.62727,0.69061,0.14213,-0.2619,-0.38085,-0.42622,-0.27412,-0.12211,0.059409,0.066407,0.023868,0.21428,0.24673,0.21809,0.30719,0.22196,0.16889,0.047162,-0.046596,-0.064172,-0.14917,-0.047985,0.031852,0.27285,0.287,0.23133,0.26791,0.1985,0.15738,0.48609,0.85562,0.99475,1.0607,0.53104,-0.013752,-0.82491,-1.5397,-1.5762,-1.3452,-0.71141,-0.46375,-0.29953,-0.54927,-0.33984,-0.52196,-0.41303,-0.46251,-0.31619,-0.15159,-0.038224,0.10516,0.030561,-0.17647,-0.072718,0.10358,0.32639,0.78318,0.75808,0.61882,0.48661,0.31322,0.36774,0.41598,0.61381,0.669,0.21434,0.080648,-0.10613,-0.12802,0.025384,0.28342,0.40033,0.64733,0.63507,0.47304,0.20477,-0.066233,-0.28204,-0.37717,-0.27356,-0.22957,-0.012786,0.18033,0.38744,0.24482,0.12099,-0.10628,-0.55234,-0.89454,-1.0792,-0.71182,-0.59646,-0.2429,-0.25755,-0.38149,-0.90765,-0.99817,-0.44783,-0.43281,0.02887,0.39884,0.53049,0.52584,0.47058,0.52238,0.7125,0.77987,0.74258,0.68014,0.59857,0.49901,0.57349,0.44821,0.29629,0.22074,0.097742,0.046865,-0.072399,-0.085965,-0.34131,-0.66482,-0.77877,-0.9878,-0.63981,-0.26881,0.30598,0.78767,0.80168,0.72772,0.086729,-0.1991,-0.27922,-0.46916,-0.14969,-0.061134,0.01677,-0.37599,-0.77522,-0.864,-0.81717,-0.47404,-0.13941,-0.086744,-0.054654,-0.048674,-0.15671,0.056014
-0.51588,-0.43152,-0.09416,0.33399,0.90723,0.10103,0.59635,0.47648,0.67905,0.17389,0.46081,-0.12541,0.25557,-0.00071533,-0.34258,0.14302,0.067083,0.51402,0.65996,0.88438,0.8723,1.0393,0.68955,0.46102,-0.29479,0.24313,0.27219,0.48902,0.41698,0.29065,0.42762,0.2241,0.1838,0.21067,0.80353,0.68324,0.55326,0.51223,0.36528,-0.021551,-0.34127,-0.44348,-0.80237,-0.28723,0.11641,0.26378,0.032141,-0.28627,-0.54974,-0.85181,-0.79549,-0.95657,-0.042431,-0.79622,1.3743,1.1344,0.7298,1.3679,1.5618,1.4386,0.13525,0.081971,-0.62586,-0.93627,-0.69449,-0.71371,-0.61982,-1.0457,-1.3369,-1.2538,-1.5154,-1.1637,-1.1639,-0.92568,-1.3349,-1.2558,-1.3046,-1.1023,-0.78833,-0.80132,-0.621,-0.75488,-0.74171,-0.42314,-0.35705,-0.0070973,0.019696,0.47812,0.37213,0.16789,0.12916,0.5627,0.61825,0.75219,1.2604,0.9729,0.50876,-0.38848,-0.52984,-0.26247,-0.45915,-0.22416,-0.30177,0.083712,0.15452,-0.093523,0.16724,0.0477,0.27884,0.024626,-0.020837,-0.33994,-0.18037,0.44984,0.25081,0.33646,0.15619,0.26891,0.25722,0.08145,0.31012,0.47867,0.62936,0.8683,0.97121,0.37286,0.29008,0.14046,-0.047894,-0.047745,-0.0021616,0.4018,0.27036,0.64823,0.38479,0.36224,-0.087031,-0.52101,-0.7547,-1.0584,-0.94466,-0.64646,-0.01929,0.051934,-0.18481,-0.40278,-0.90109,-1.1721,-1.0696,-1.0326,-0.32025,0.25593,0.78025,0.67452,0.51544,0.022229,-0.87845,0.72097,0.32468,-0.61397,-0.064963,-0.40093,0.35299,0.1399,-0.20004,0.31739,0.26507,-0.010861,0.069004,-0.17686,-0.090322,-0.064199,0.36955,0.36145,0.66731,0.53777,0.16898,0.21746,0.064853,0.026441,0.13582,-0.079717,0.011924,0.27211,0.45321,0.5476,0.99589,1.1838,1.2204,0.53194,0.38657,0.045486,-0.34002,-0.42819,-0.65166,-0.0034143,0.20641,-0.14617,-0.14065,-0.44687,-0.47516,0.21212,0.020061,0.69022,0.76108,0.68865,0.64971
-0.13643,-0.48193,-0.46428,-0.67513,-0.58513,-0.33273,-0.46071,-0.41655,-0.42164,-0.32089,-0.47436,-0.58754,-0.86527,-0.85076,-0.73083,-0.52508,-0.32821,0.094786,0.62048,1.04,1.0756,0.99644,0.88814,0.61219,0.38996,0.23043,0.39379,0.38602,0.28818,0.21428,-0.049033,-0.0020895,0.11322,0.10159,-0.020582,-0.23541,-0.53945,-0.74449,-0.68991,-0.56542,-0.49199,-0.37552,-0.13654,-0.17281,-0.15631,-0.13703,-0.020932,0.079005,0.0063723,0.024553,0.057154,0.04762,0.027145,0.36397,0.050335,0.12732,-0.071218,-0.16947,-0.18772,0.0020814,0.22727,0.43624,0.17467,-0.031787,-0.070554,-0.10582,0.10412,0.35937,0.56487,0.34549,0.12139,0.17905,0.088167,0.12696,0.37058,0.34882,0.34074,0.2265,0.12653,0.11951,-0.066564,-0.1128,-0.18426,-0.10412,-0.17537,-0.14301,0.17957,0.26738,0.53579,0.99656,1.1095,1.0715,0.94944,0.58976,0.0065976,-0.5035,-1.0708,-1.3619,-1.5587,-1.3211,-1.2348,-1.2478,-1.1708,-0.87219,-0.70927,-0.35306,-0.33695,-0.14792,-0.16255,-0.078281,0.0029375,-0.019707,-0.23401,-0.2,-0.083475,0.27256,0.67444,0.77518,0.88405,1.0103,0.84203,0.73276,0.48568,0.48833,0.44395,0.26995,0.18019,0.073538,6.1104e-05,0.032273,0.041592,-0.0024253,0.18809,0.13325,0.13869,-0.085725,-0.16547,-0.31376,-0.21856,0.0040721,0.28679,0.56525,0.8541,1.1128,0.89671,0.50651,0.095202,-0.5173,-1.0338,-1.0906,-0.7614,-0.65432,-0.28657,-0.3166,-0.50987,-1.1644,-0.97927,-0.74192,-0.18054,0.79568,1.3209,1.4968,1.0122,0.55586,0.36789,0.36981,0.53279,0.6754,0.72204,0.51363,0.22412,0.078623,0.0053269,0.02548,0.0893,0.00063867,-0.20716,-0.57541,-0.53139,-0.49241,-0.2561,0.099981,0.12352,0.36445,0.26718,0.51706,0.69358,0.67781,0.49512,-0.054517,-0.69189,-1.0804,-1.5939,-1.1789,-0.5988,-0.15464,-0.080267,-0.27079,-0.43447,-0.67164,-0.65875,-0.7735,-0.76896,-0.76068,-0.72177,-0.59861,-0.16995
0.39064,-0.026268,-0.24867,-0.34657,-0.47226,0.11055,0.02188,0.08162,-0.16045,-0.027927,-0.29097,-0.19247,-0.4896,-0.49275,-0.33246,-0.35246,-0.11829,0.057045,0.16554,0.16301,0.15295,-0.092704,-0.17416,-0.18199,0.087284,-0.1759,-0.17538,-0.27166,-0.28943,-0.16975,-0.15151,0.044963,0.072628,0.13171,-0.25389,-0.26932,-0.30656,-0.24131,-0.23987,-0.084938,0.087942,0.047289,0.32756,0.15979,0.23901,0.28666,0.39945,0.51173,0.45008,0.40663,0.26783,0.18158,-0.38381,-0.33683,-1.2414,-0.93035,-0.79036,-0.71796,-0.49862,-0.28828,0.19717,0.0071088,0.16362,0.3094,0.33604,0.55688,0.59085,0.72652,0.69683,0.56578,0.70905,0.63942,0.82461,0.72159,0.85767,0.68755,0.65539,0.61425,0.59689,0.70953,0.58333,0.5044,0.28689,0.0623,0.17124,0.23594,0.42006,0.2482,0.091928,-0.042501,-0.032912,-0.17972,0.09402,0.13736,-0.073266,-0.3324,-0.67591,-0.59551,-0.68684,-0.71787,-0.38834,-0.16239,-0.069789,-0.13042,-0.26364,-0.14101,-0.23999,-0.14012,-0.18883,-0.11882,-0.16151,-0.044481,-0.052841,-0.17145,0.17914,0.1643,0.29912,0.052217,-0.1454,-0.13713,-0.11685,0.10255,0.36198,0.40148,0.29722,0.16986,-0.1625,-0.42222,-0.40254,-0.26875,0.021833,0.031246,0.23863,0.055141,0.082423,-0.0095173,-0.0021144,0.0019325,-0.17293,-0.14561,-0.22942,-0.11707,-0.14222,0.082121,0.28478,0.31899,0.30704,0.14656,-0.027301,-0.0412,-0.11783,-0.11901,-0.20584,-0.19019,-0.32965,-0.33244,-0.12552,-0.7259,-0.51546,0.078589,-0.17723,-0.049401,-0.37435,-0.1511,0.17787,0.097865,0.19411,0.28864,0.12301,0.20334,0.14271,0.23134,0.021552,0.037125,-0.16355,-0.20088,-0.084324,-0.13949,-0.043377,0.07298,0.071041,0.22912,0.039383,-0.26833,-0.43535,-0.46538,-0.45125,-0.28039,-0.0074819,0.2691,0.16912,-0.022877,-0.14076,-0.32483,-0.30388,-0.48645,-0.53658,-0.32952,-0.38855,-0.23521,-0.11916,-0.17733,0.16325,0.0019947,0.048233,-0.089845,-0.31386
0.18796,0.79081,1.42,1.2789,0.7452,0.51196,-0.26397,-0.62807,-0.91971,-0.6601,-0.69657,-0.57294,-0.80051,-0.63847,-0.33835,0.002054,0.14255,0.27224,0.05919,-0.27961,-0.62472,-0.68924,-0.33836,0.088268,0.37623,0.040753,-0.12918,-0.44587,-0.57326,-0.22229,-0.019945,0.38796,0.49548,0.47437,0.17418,0.14916,0.12986,0.36447,0.30106,0.22613,0.0051495,-0.27716,0.078823,0.16382,0.57773,0.66069,0.50545,0.19289,-0.29669,-0.31508,-0.026745,0.22915,-0.052814,-0.12862,-1.0875,-1.051,-1.1389,-0.75131,-0.26159,0.1656,0.53982,0.47448,0.35343,0.24728,0.16005,0.015234,-0.085469,0.060147,0.43097,0.71157,1.1671,1.5258,1.5859,1.2742,1.1846,0.78765,0.59598,0.35709,0.12768,0.061463,-0.15972,-0.10414,-0.08785,-0.031675,-0.072483,-0.16003,0.1406,0.2438,0.37219,0.41224,0.0090023,-0.82036,-1.0866,-1.1181,-0.78385,-0.22989,-0.069589,0.21007,0.10241,0.18986,0.3207,0.33221,0.050036,-0.16019,-0.63785,-0.60741,-0.59833,-0.089628,0.3801,0.88866,1.277,1.4391,1.0341,0.45676,-0.025527,-0.66782,-0.73624,-0.93667,-0.82403,-0.50255,-0.48811,-0.52131,-0.66324,-0.61315,-0.42486,-0.27736,-0.12497,-0.18811,-0.2759,-0.33058,-0.22435,-0.21856,0.21581,0.2392,0.25683,0.049492,-0.087502,-0.20889,-0.1211,0.31166,0.63703,1.014,1.1151,1.1989,0.89628,0.56542,0.31195,-0.17791,-0.68834,-0.95995,-0.86673,-0.70721,0.02217,0.8013,1.2459,0.77817,0.21798,-1.1199,-1.7791,-1.1955,-0.64767,0.23742,0.25251,0.12182,-0.15765,-0.45163,-0.25777,0.19945,0.37686,0.28601,-0.19672,-0.43903,-0.64731,-0.3385,0.097643,0.50853,0.76864,0.60334,0.68374,0.5947,0.51197,0.63699,0.26373,0.13812,-0.083754,-0.10129,-0.20698,-0.46594,-0.63764,-0.91558,-0.93409,-0.58055,-0.40027,0.17394,0.40326,0.21182,-0.30666,-0.54029,-0.47355,-0.11545,0.35087,0.32654,0.11616,-0.46033,-0.72937,-0.7574,-0.28795
-0.35981,0.52738,1.5944,1.6621,1.4616,0.93004,0.14662,-0.26003,-0.52125,-0.52773,-0.55221,-0.53948,-0.43196,-0.25239,-0.014453,0.19868,0.025516,-0.010331,-0.14052,-0.23895,-0.41324,-0.27672,0.11563,0.3805,0.42261,0.56615,0.84632,0.96577,0.95282,0.79789,0.25553,-0.10872,-0.32805,-0.33058,-0.20074,-0.037935,-0.12836,-0.50899,-0.73832,-1.2377,-1.6431,-1.7418,-1.2624,-0.78022,-0.24704,-0.13936,-0.39515,-0.85614,-1.3079,-1.0541,-0.041029,1.0234,1.9779,1.873,1.1064,0.61493,-0.27753,-0.12042,0.15523,0.5317,0.42571,0.5374,-0.029181,-0.16843,-0.11092,-0.27196,-0.4225,-0.58407,-0.49234,-0.36572,0.032519,0.72596,0.77203,0.44319,0.015604,-0.60481,-0.91828,-1.0345,-0.95189,-0.77603,-0.84519,-0.77542,-0.74632,-0.5063,-0.50013,-0.39462,0.0011308,0.13963,0.3004,0.54968,0.22033,-0.16175,-0.30378,-0.25283,0.13849,0.32993,0.21821,0.05659,-0.25071,0.058421,0.099677,0.000247,-0.30366,-0.35716,-0.58112,-0.34519,-0.35407,0.014887,0.2231,0.70997,1.3155,1.639,1.4355,0.9346,-0.050992,-0.66515,-0.81798,-0.67987,-0.22151,0.084554,-0.351,-0.85998,-1.3527,-0.94519,-0.16442,0.44718,1.0159,1.0103,0.59661,0.23708,0.01052,0.001464,0.39344,0.55943,0.70792,0.44156,0.36854,0.37744,0.6971,1.2251,1.7942,2.2482,2.4795,2.392,1.5123,0.42419,-0.57622,-1.466,-1.9518,-1.9611,-1.4735,-1.3892,-0.89485,-0.6279,-0.14035,-0.11078,0.43635,0.83406,0.4225,0.45832,0.70933,0.94829,1.0037,0.93506,0.98151,0.97056,0.81057,0.46435,0.10525,-0.45046,-0.93618,-1.0083,-0.73492,-0.21003,0.36304,0.48606,0.16781,-0.42547,-0.58532,-0.4355,0.18598,1.0693,1.5892,1.9466,1.421,0.97315,0.31987,-0.45509,-0.86656,-1.2546,-1.2437,-0.94728,-0.93674,-0.32318,0.18782,0.41186,0.16642,-0.38,-0.70376,-1.0166,-0.86114,-0.6748,-0.37526,-0.11215,-0.037116,-0.17733,-0.089839
0.50942,0.11471,0.25463,0.24657,0.22849,0.70429,0.86162,0.78652,0.44519,0.52639,0.46565,0.23911,-0.42347,-1.1013,-1.9192,-2.0374,-2.0313,-0.82898,0.16007,0.9547,0.99119,0.47962,-0.27194,-0.49563,-0.4499,-0.31674,0.10478,0.14794,-0.1927,-0.026731,-0.00099303,0.30942,0.34679,0.42948,0.14001,-0.14338,-0.49007,0.071716,0.039649,0.67172,1.3751,1.6503,2.2226,1.9303,1.8909,1.2862,0.62474,0.20671,-0.41133,-0.61977,-0.63623,-0.92981,-1.5938,-2.0104,-2.0071,-1.6484,-1.6228,-0.56107,0.49339,1.202,1.3923,0.99594,0.61913,0.1888,0.046277,-0.12009,-0.23634,-0.21573,0.10633,0.5121,1.0058,1.469,1.7123,1.5254,1.5428,1.3339,1.2953,1.1781,1.0151,0.95232,0.84932,1.0477,1.2552,1.4795,1.343,0.77562,0.3401,0.092829,0.14421,0.70407,1.2855,0.59596,-0.47574,-2.3797,-3.6756,-3.9596,-3.5119,-1.8396,-0.37334,0.55869,0.74815,0.72069,0.11907,0.25864,-0.033873,0.10978,0.23806,0.43517,0.6584,0.54309,0.59934,0.68864,0.54352,0.5928,0.71645,0.10629,0.23057,-0.15755,-0.36333,-0.27441,-0.14076,-0.11532,-0.24944,-0.54434,-0.78304,-1.3202,-1.3627,-1.4167,-1.1845,-0.87561,-0.3367,-0.078344,0.51702,0.73103,0.60375,0.52073,0.1229,-0.36197,-0.74136,-0.70083,-0.8563,-0.60845,-0.50276,-0.31116,-0.35623,-0.17226,0.022105,-0.1105,-0.27984,-0.53172,-0.3685,-0.38087,0.077639,0.66955,1.1039,0.78723,0.13631,-0.79834,-1.8746,-2.0022,-2.0937,-1.5476,-1.0523,-0.37997,-0.025058,0.19314,0.28704,0.34589,0.057079,-0.10228,-0.25611,0.139,0.30203,0.66505,0.95324,1.0905,1.1888,1.0255,1.1475,0.9348,0.52968,0.21346,-0.90554,-1.48,-1.6492,-1.4632,-0.76932,-0.12952,0.55671,0.38247,0.4489,0.5045,0.15736,0.31957,-0.033873,-0.21155,-0.88853,-1.1179,-0.95446,-0.43277,0.30465,0.87,0.81511,0.50632,0.27526,-0.092489,-0.050103
0.21075,0.075954,0.23976,-0.021064,-0.1398,0.27506,0.36906,0.38549,0.34282,0.70607,0.88266,0.84341,0.20318,-0.2102,-0.97431,-1.158,-1.509,-0.78062,-0.01429,0.76809,0.88043,0.69255,0.12523,-0.36509,-0.87521,-1.2887,-1.0185,-0.92727,-1.0717,-0.72897,-0.79632,-0.52513,-0.33829,-0.11363,0.15701,0.1787,-0.080185,0.40045,0.063205,0.5253,1.0523,1.4967,2.2153,2.0687,1.9717,1.3491,0.69191,0.19819,-0.47493,-0.56021,-0.38885,-0.36595,-0.72053,-0.47527,-0.74312,-1.1377,-1.6974,-1.647,-1.2807,-0.67799,0.085895,0.57935,1.0245,1.053,1.1629,0.72855,0.34536,0.058221,0.25506,0.3608,0.56558,1.0339,1.1273,1.1271,1.4645,1.5548,1.7345,1.6645,1.4045,1.145,0.77569,0.7736,1.0683,1.6544,1.7661,1.2926,0.67672,-0.17009,-0.67372,-0.21684,0.59575,0.60029,0.097922,-1.4866,-3.1451,-3.6522,-3.5257,-2.0332,-0.47626,0.67424,0.82837,0.51548,-0.12078,0.11478,0.14134,0.43176,0.40394,0.13436,-0.31293,-0.86805,-0.64838,0.0015272,0.39949,0.95711,1.1098,0.41321,0.34205,-0.1266,-0.25272,0.089915,0.46547,0.6081,0.39191,0.021066,-0.47541,-1.2056,-1.4278,-1.5052,-1.2893,-0.97296,-0.66406,-0.64284,-0.22989,-0.078952,-0.17426,-0.085945,-0.26741,-0.79972,-1.0333,-0.98491,-1.0684,-0.82053,-0.52169,-0.19744,-0.27549,0.013984,0.57437,0.84281,0.94175,0.83115,0.83407,0.2036,0.22248,0.50664,0.98594,0.61434,0.38403,-0.52551,-1.4235,-1.6071,-1.7758,-1.3833,-1.1085,-0.51625,-0.15966,0.16699,0.33283,0.54794,0.4968,0.42678,0.36698,0.70106,0.74662,0.80333,0.88944,0.83041,0.64031,0.15258,0.22621,-0.090485,-0.17975,0.022641,-0.57028,-0.60304,-0.92001,-1.2723,-1.3119,-1.0689,-0.24598,0.26441,1.1181,1.5969,0.56839,0.35106,-0.22704,0.010394,0.064617,0.28214,0.3868,-0.044606,-0.29844,-0.35722,-0.35423,0.090432,0.37307,0.15845,0.068697
0.33707,-0.1186,-0.56035,-0.39813,-0.2112,0.1644,0.79132,1.0899,1.0871,0.81778,0.53236,0.21552,0.14772,0.08946,0.19718,0.37939,0.54357,0.47726,0.10367,-0.25323,-0.30743,-0.37017,-0.47991,-0.42733,-0.42402,-0.51712,-0.76255,-0.75775,-0.62547,-0.42405,-0.081416,-0.0015315,-0.055748,0.0090429,-0.10045,-0.23904,-0.40167,-0.41483,-0.4117,0.006458,0.73497,1.2592,1.4947,1.5165,1.3803,1.0893,0.69939,0.36607,0.12091,-0.19798,-0.48174,-0.64287,-0.73123,-0.95067,-0.4594,-0.20233,-0.013603,0.055812,-0.028412,-0.28877,-0.45257,-0.59941,-0.20311,0.082941,0.14293,0.24647,0.12036,-0.021479,-0.21231,-0.096685,0.022461,-0.095895,0.14945,0.27843,0.25171,0.27318,0.15874,0.06431,-0.0081358,-0.035299,0.16036,0.28231,0.34109,0.19625,0.23454,0.23167,0.14893,0.42814,0.57233,0.40048,0.29388,-0.19698,-0.76302,-1.2123,-1.1457,-0.82836,-0.23744,0.2852,0.58227,0.37161,0.36476,0.57937,0.66462,0.60419,0.49195,0.21827,0.20984,0.053239,0.10193,0.023985,-0.041491,0.048505,0.31334,0.31011,0.27879,-0.14476,-0.40135,-0.36609,-0.24413,-0.17699,-0.051296,-0.19783,-0.29225,-0.58484,-0.62513,-0.47381,-0.35371,-0.25004,-0.071513,0.11377,0.46082,0.70932,0.60855,0.44049,0.10871,0.027015,-0.13979,-0.16624,-0.48835,-0.87611,-1.3246,-1.5026,-1.5041,-1.2557,-0.60861,-0.076783,0.084351,0.16462,0.25454,0.26072,0.33922,0.81147,0.87571,0.92796,0.66165,0.63635,-0.093499,-0.55471,-0.87223,-1.2105,-1.2782,-1.0474,-0.42477,0.14073,0.37713,0.30738,-0.027835,-0.51901,-1.0758,-1.2006,-0.96202,-0.42316,0.12595,0.52633,0.49983,0.31851,0.22413,0.46487,0.6803,1.0637,1.0489,0.5819,-0.025391,-0.81037,-0.82675,-0.66961,-0.14838,0.36769,0.57261,0.53603,0.42294,0.3062,0.78933,0.66543,0.34603,-0.13686,-0.62066,-0.84976,-0.95037,-0.56978,-0.16855,0.3968,0.73368,0.79108,0.7671,0.56672,0.097679
-0.11924,0.96429,1.7891,1.6489,1.1148,0.39568,-0.090954,-0.39944,-0.38066,-0.1365,0.22874,0.26685,0.2304,0.29983,0.1282,0.36489,0.0089842,0.053223,-0.18298,-0.35312,-0.66127,-0.60333,-0.50605,-0.24055,-0.30345,-0.29199,-0.26346,-0.43863,-0.75453,-0.61354,-0.48274,-0.091863,0.25226,0.43381,0.60403,0.25981,-0.27221,-0.23209,-0.55688,-0.40048,-0.21567,-0.023199,0.33685,0.52912,0.83442,0.7924,0.49052,0.031207,-0.62555,-0.77564,-0.36616,0.16777,0.75185,0.85905,0.73774,-0.27055,-1.3397,-1.4067,-0.92313,-0.078634,0.50836,0.88658,0.71236,0.24047,0.076675,-0.28631,-0.34856,-0.35514,0.014067,0.30242,0.47053,0.87554,0.8648,0.87328,0.94189,0.945,0.90031,0.68201,0.35885,0.041157,-0.19066,-0.21801,-0.043742,0.28584,0.21146,-0.068972,-0.321,-0.52555,-0.7925,-0.75327,-0.67578,-0.77468,-0.76996,-0.85749,-0.76538,-0.45589,-0.49211,-0.33281,-0.077841,0.36295,0.47337,0.5636,0.31534,0.41996,0.18951,0.023862,-0.03266,-0.081838,-0.037346,-0.12103,0.30192,0.78164,1.0461,1.3708,1.1412,0.52099,0.32609,0.10595,0.04726,0.076427,-0.044802,-0.46854,-0.99796,-1.1752,-1.0557,-0.95194,-0.54089,-0.37999,-0.45034,-0.5667,-0.65298,-0.61123,-0.28652,0.051577,0.018005,0.057374,-0.2097,-0.67101,-0.74633,-0.58267,-0.37784,-0.062528,0.19819,0.15868,-0.27385,-0.36044,-0.19709,-0.074019,-0.0054445,-0.15495,0.0081363,-0.12009,0.36242,0.9944,1.71,1.5792,1.1792,0.65588,-0.33287,-0.96917,-0.97675,-0.77868,-0.39476,-0.13406,-0.10675,0.077979,0.043977,0.046815,-0.010521,-0.19797,-0.30285,-0.11337,0.12949,0.3805,0.75093,0.83445,0.57824,0.17613,0.15556,0.063679,0.32934,0.69327,0.5869,0.67762,0.43142,0.15221,0.1164,0.063311,0.080292,-0.38598,-0.3248,-0.034579,-0.13703,0.64466,0.88294,1.1397,0.60378,-0.13841,-0.5045,-0.86344,-0.73075,-0.4144,-0.51621,-0.27343,-0.199,-0.1392,0.29151
